RSI,MeanToStdDev,PL
40.03948,-0.7892898,WeakBuy
32.97587,-1.069972,Buy
29.08346,-1.024129,WeakBuy
31.38357,-0.8169547,WeakBuy
37.25815,-0.3251477,WeakBuy
44.96828,-0.2689847,WeakBuy
46.09436,0.09163006,WeakBuy
47.0239,0.4681723,WeakBuy
53.21443,0.9183733,WeakBuy
56.4696,0.5026675,WeakBuy
52.59339,0.5087752,WeakBuy
52.47157,2.01917,WeakSell
62.07601,2.48684,WeakSell
63.44491,2.353137,WeakSell
66.087,2.251448,WeakSell
64.04203,2.016377,Sell
62.91565,1.811052,WeakSell
61.5741,0.5264723,WeakSell
48.8757,0.5964235,WeakBuy
51.92481,0.0502623,WeakBuy
48.05299,-0.3429737,WeakBuy
43.20153,-0.6638508,WeakBuy
40.28002,-0.7756668,WeakBuy
40.0691,-0.5893289,Buy
43.40496,-0.4966963,WeakBuy
45.55197,-0.3264216,WeakBuy
48.69019,0.2876028,WeakBuy
55.35503,0.1609623,WeakBuy
51.88735,-0.006105914,WeakBuy
49.84894,0.05644372,Buy
54.64893,0.1420104,Buy
59.68082,0.6474309,WeakBuy
65.30914,0.7878205,Buy
66.31239,0.8951324,WeakBuy
65.46303,1.728019,WeakBuy
71.34802,1.548739,WeakBuy
69.46864,1.024595,Buy
62.01012,0.8191434,Buy
58.74065,1.814048,WeakBuy
68.03239,2.756951,WeakBuy
73.61494,2.641018,WeakBuy
72.40865,2.198825,WeakBuy
68.88583,2.736294,WeakSell
73.35418,2.82874,WeakSell
75.28194,2.161156,WeakSell
68.67886,1.495347,WeakBuy
59.86151,1.002422,WeakBuy
56.90356,1.140125,WeakBuy
58.90676,1.178837,WeakBuy
62.22501,0.5048271,StrongBuy
53.07135,0.2779106,Buy
51.48997,0.9451157,WeakBuy
60.6414,1.359639,Buy
64.83654,1.01389,Buy
60.84145,0.7523305,Buy
57.98769,1.214914,Buy
61.72997,1.602271,Buy
65.67895,1.457407,Buy
65.79514,1.542599,Buy
67.3341,1.129847,Buy
63.07586,1.638091,Buy
66.54722,2.062511,Buy
69.35594,2.031461,Buy
69.69817,2.038747,Buy
69.40815,1.882136,Buy
69.1074,1.600593,Buy
67.88987,1.733773,StrongBuy
69.58542,1.595289,StrongBuy
67.00642,2.055006,StrongBuy
68.67941,2.135301,Buy
69.36346,2.626569,Buy
73.66453,2.679549,Buy
74.20724,2.919758,WeakBuy
76.43378,2.578977,Buy
77.88904,2.468493,Buy
81.56861,2.335184,WeakBuy
84.69134,2.091534,Buy
83.97602,1.639993,Buy
74.96585,2.119636,WeakSell
83.44584,2.272153,WeakBuy
86.43625,1.671528,Buy
74.11996,1.401955,WeakBuy
68.91313,2.009702,WeakSell
76.48743,1.779576,WeakBuy
76.0829,1.645416,WeakBuy
75.37966,1.577639,WeakSell
75.14156,1.774305,Sell
78.21933,1.501997,WeakBuy
73.99905,0.8031904,WeakBuy
60.75439,0.9716082,WeakBuy
63.05836,0.9880982,WeakBuy
63.50321,0.6941282,StrongBuy
58.981,0.7056751,WeakBuy
60.03698,1.139298,WeakBuy
65.938,1.058336,WeakBuy
66.4896,0.8097066,WeakBuy
62.985,0.9405739,WeakBuy
65.25033,1.000015,WeakBuy
65.48062,0.9686081,WeakBuy
65.29699,0.7340063,Buy
60.99377,0.629251,Buy
59.30799,1.283263,WeakBuy
63.00463,1.529032,WeakBuy
64.5743,1.267763,Buy
61.84758,1.398628,Buy
61.99175,1.730444,WeakBuy
63.94582,1.468906,Buy
64.15588,0.9146622,Buy
56.24311,1.530847,Buy
57.51278,1.8421,Buy
63.11698,2.176714,Buy
67.20435,2.755837,WeakBuy
67.16982,5.417193,Sell
77.73509,4.113156,Sell
78.60561,2.97561,Sell
74.8503,2.176078,Sell
67.6021,2.137242,Sell
69.74019,1.989519,StrongSell
75.69862,2.22052,StrongSell
77.94734,2.243151,StrongSell
79.15432,1.565045,StrongSell
70.12433,1.05651,StrongSell
61.85183,1.495868,StrongSell
65.65349,1.663505,StrongSell
68.19413,1.194113,StrongSell
62.76228,0.5786592,StrongSell
53.58381,0.03039338,StrongSell
47.04873,-2.035188,StrongSell
31.53503,-1.8613,Sell
33.21149,-3.158886,Buy
26.61154,-3.350179,WeakSell
23.11586,-2.584673,Buy
27.00816,-2.109427,WeakBuy
30.64837,-1.997472,StrongBuy
30.31551,-2.124709,StrongBuy
27.93979,-1.776657,StrongBuy
31.86674,-1.433722,StrongBuy
37.1101,-0.9760703,WeakSell
44.03252,-0.3725825,StrongSell
52.8906,-0.006384593,StrongSell
57.32913,-0.2276615,StrongSell
53.41512,-0.2382508,StrongSell
50.69617,-0.1803716,StrongSell
50.6377,-0.4355531,StrongSell
45.95871,-0.4934593,StrongSell
44.69641,-0.9293104,WeakSell
37.78344,-1.10895,WeakSell
34.64943,-0.8224055,Sell
37.03935,-0.8245342,StrongSell
35.32039,-0.5692434,StrongSell
39.17078,-0.3181764,StrongSell
42.54268,-0.6181639,StrongSell
36.90355,-0.9726753,Sell
32.30437,-1.290243,Sell
30.16022,-1.314791,Sell
30.86622,-1.275954,StrongSell
32.49841,-1.322005,Sell
36.27324,-1.757772,Sell
33.63806,-1.723311,Sell
36.64278,-1.614089,Sell
39.09086,-1.585366,Sell
37.66676,-1.416763,Sell
38.61594,-1.788984,WeakSell
34.88488,-1.87766,Sell
34.61767,-1.602745,Sell
36.47839,-1.740186,WeakSell
32.83998,-1.887033,WeakBuy
27.24638,-1.785638,WeakBuy
20.75906,-1.78619,WeakBuy
15.18202,-1.522261,WeakBuy
20.62164,-1.363584,WeakSell
23.50513,-1.020098,WeakSell
31.02265,-1.144829,WeakBuy
30.14519,-1.382303,WeakSell
27.50019,-1.151494,WeakSell
33.74601,-0.8908193,WeakSell
39.62643,-1.029556,WeakBuy
34.62539,-1.455088,WeakBuy
29.57351,-1.269965,WeakBuy
29.44749,-0.978819,WeakBuy
31.84292,-0.9208169,WeakBuy
33.3175,-1.20933,Buy
31.83809,-1.130823,WeakBuy
34.36237,-0.5932492,WeakSell
42.32211,-0.3318725,WeakSell
44.34577,-0.3732464,WeakBuy
42.97788,-0.39737,WeakBuy
43.72779,0.2028366,Sell
49.90009,1.099763,Sell
56.26943,0.5401558,WeakSell
50.62581,-0.02664954,WeakSell
45.29051,-0.04043041,WeakSell
46.7825,0.8478539,Sell
52.36057,1.045796,Sell
51.6557,1.580818,StrongSell
55.50027,2.028296,StrongSell
59.44575,1.005275,StrongSell
53.8461,0.6603207,StrongSell
53.13465,-0.3182905,Sell
46.43661,-1.088005,Sell
42.24023,-1.410111,WeakSell
38.33232,-1.678817,Sell
37.94928,-2.455478,WeakSell
35.50798,-2.634973,WeakSell
32.28548,-2.117302,WeakSell
33.2528,-2.027199,WeakSell
34.06728,-2.559864,WeakBuy
32.39266,-2.116308,WeakBuy
33.87903,-1.746655,WeakBuy
35.6268,-1.819341,WeakBuy
34.50808,-1.910926,Buy
34.42432,-1.239726,WeakBuy
43.18271,-1.063104,WeakBuy
42.64915,-1.116371,WeakBuy
40.50311,-0.8128355,WeakBuy
45.13416,-0.935084,WeakBuy
43.13157,-0.722762,WeakSell
43.38969,-0.2734664,WeakSell
46.7503,-0.0582051,WeakSell
51.04071,-0.09496273,WeakSell
51.06711,0.1456771,Sell
53.54165,0.8711593,StrongSell
59.58105,1.246708,StrongSell
62.05398,0.8382179,StrongSell
53.96055,0.6244959,StrongSell
49.0682,0.1954965,Sell
44.69004,-1.036437,WeakSell
35.01834,-1.498645,WeakSell
33.25298,-1.993175,WeakSell
31.34157,-2.298367,WeakBuy
29.59939,-2.054414,WeakBuy
30.22522,-1.820517,WeakBuy
32.10303,-1.820211,WeakBuy
32.08809,-1.504953,WeakBuy
34.30414,-1.689471,WeakBuy
32.75903,-1.414487,WeakBuy
37.43023,-1.532611,WeakBuy
35.39016,-1.000027,WeakSell
42.86407,-0.4013137,WeakSell
52.08143,-0.8822713,WeakSell
47.38091,-0.523364,WeakSell
50.00977,-0.5942319,WeakSell
48.80952,-0.3284499,WeakSell
52.25306,-0.4037692,WeakSell
49.74039,-0.7028453,WeakSell
46.10375,-0.9543837,WeakSell
41.75496,-1.007663,WeakBuy
38.26106,-0.8319008,WeakSell
39.02134,-0.5421119,WeakSell
42.91185,-0.5803564,WeakSell
40.56445,-0.9016023,WeakBuy
32.61016,-1.080904,WeakBuy
28.02302,-1.145839,WeakBuy
27.78442,-1.317836,WeakBuy
27.20622,-1.318582,WeakBuy
29.36625,-1.366506,Buy
33.93101,-1.631152,Buy
35.22241,-1.277685,Buy
40.80561,-1.354611,Buy
42.14187,-0.7007388,WeakBuy
48.1666,0.3964112,WeakBuy
56.46617,0.4899352,WeakBuy
57.81903,0.9515626,WeakBuy
59.93952,1.077146,Buy
62.65063,0.6150156,Buy
57.55995,0.6994269,Buy
59.82467,1.118201,Buy
60.37882,1.579388,Buy
60.56347,2.217857,WeakBuy
68.96209,2.94867,WeakSell
71.60961,2.699392,WeakBuy
72.36642,2.555933,WeakBuy
71.63501,1.961825,WeakBuy
65.89529,1.496797,Buy
61.8897,1.586267,WeakBuy
65.62666,1.703477,WeakBuy
68.57724,1.931857,WeakBuy
71.33028,2.286136,WeakSell
74.68109,2.025917,WeakBuy
74.88089,1.448941,WeakBuy
67.93197,0.9089174,Buy
59.69674,1.056607,WeakBuy
63.24345,1.427438,WeakBuy
69.18221,1.117418,WeakBuy
64.69577,1.042345,WeakBuy
64.75369,1.51572,WeakSell
70.77111,2.050152,WeakSell
75.3176,1.794593,WeakSell
73.74966,1.352327,WeakSell
67.12636,1.698787,WeakSell
69.15781,1.304999,WeakSell
64.1301,1.108402,WeakSell
61.77709,1.546903,Sell
65.89717,1.465914,Sell
67.38305,1.308693,Sell
66.36579,1.417644,Sell
67.10893,0.2915221,WeakSell
52.79642,-0.5671125,WeakSell
44.90839,-0.7937352,WeakSell
42.42939,-1.180212,WeakBuy
40.13995,-0.9149469,WeakSell
42.33969,-0.8627096,WeakSell
44.1293,-1.540179,WeakBuy
40.9052,-1.336725,WeakBuy
42.61663,-1.068617,WeakSell
45.01757,-1.359908,WeakBuy
41.95255,-1.968719,WeakBuy
35.4275,-1.787763,WeakBuy
36.23076,-1.412738,WeakBuy
41.19962,-0.8763466,WeakSell
49.05413,0.1523495,Sell
57.94325,0.2528639,Sell
57.51546,0.3589788,StrongSell
59.71561,0.2272493,Sell
57.89365,-0.1529993,StrongSell
50.89264,-0.8080282,WeakSell
40.92351,-1.292733,Sell
36.84891,-1.090981,Sell
39.48531,-1.497521,Sell
33.44779,-1.523701,Sell
33.25187,-0.9786834,StrongSell
39.72393,-0.850128,StrongSell
37.72133,-1.382582,Sell
32.84637,-2.219154,Sell
27.72363,-2.321937,Sell
25.67943,-2.849943,WeakSell
24.54645,-3.570517,WeakSell
22.38224,-3.132756,WeakSell
22.35885,-2.876698,WeakSell
22.2034,-2.619523,WeakSell
20.94739,-2.342429,WeakBuy
21.00748,-2.125135,WeakSell
22.18918,-1.603978,Sell
30.42137,-1.60669,WeakSell
28.24841,-1.60597,Sell
27.65912,-1.226683,WeakSell
36.31897,-1.276946,Sell
34.68572,-1.279596,WeakSell
32.8689,-1.245679,WeakSell
30.27918,-1.246277,Sell
23.55732,-1.379494,WeakSell
20.24319,-1.656035,WeakBuy
16.30675,-1.499844,WeakSell
18.25686,-1.404868,WeakSell
19.2288,-1.316798,WeakBuy
20.92483,-1.493298,WeakSell
19.35105,-1.00313,WeakSell
31.21257,-0.7879336,Sell
35.81194,-0.5442433,Sell
40.17381,-0.8247461,Sell
33.54293,-0.9928879,WeakSell
30.5375,-1.320999,WeakSell
28.40141,-1.365881,WeakSell
29.6393,-1.338949,WeakSell
30.78535,-1.704625,WeakBuy
29.38241,-3.289943,Buy
22.83159,-3.360792,WeakBuy
21.28614,-1.668216,WeakBuy
37.7574,-1.008338,WeakBuy
43.91754,-1.060923,WeakBuy
43.02811,-0.7220922,WeakSell
45.90367,-0.7048004,WeakBuy
43.63824,-1.35361,Buy
38.42745,-1.349983,Buy
38.40849,-1.303325,Buy
36.3788,-1.25407,Buy
36.71265,-0.5333694,WeakBuy
45.26747,-0.05860053,Buy
49.50765,0.348351,WeakBuy
52.70691,0.692088,Buy
56.01389,0.9306291,WeakBuy
59.68785,1.116513,Buy
59.73246,0.9630299,WeakBuy
57.45187,0.7556401,Buy
54.72253,1.002209,Buy
58.27774,1.24521,Buy
57.64556,1.054051,Buy
54.66031,1.097904,StrongBuy
53.42265,1.329768,Buy
57.31962,1.870962,Buy
62.6831,2.367877,WeakBuy
68.84809,3.1438,WeakBuy
74.32696,2.831168,WeakBuy
74.5515,2.252438,WeakBuy
72.24567,2.323907,WeakSell
81.39826,2.476961,WeakSell
85.84038,2.346668,WeakSell
84.96845,1.966131,WeakSell
78.30711,2.114864,Sell
81.29398,1.8419,WeakSell
78.51624,1.365922,WeakSell
68.80945,1.166023,WeakSell
69.63778,1.159027,WeakSell
71.19736,0.6747978,WeakSell
60.24338,0.4247252,WeakBuy
56.40533,0.07299186,WeakBuy
49.1156,0.507678,WeakSell
55.98284,0.6132352,WeakSell
57.70831,0.9306376,WeakSell
61.87333,0.3825733,WeakBuy
54.34465,-0.1181212,WeakBuy
48.86192,-0.1788034,WeakSell
49.73323,0.3385148,WeakSell
56.92952,0.08906764,WeakSell
54.63528,-0.01291969,WeakSell
54.30007,0.2796169,Sell
58.42245,0.8142036,Sell
62.89404,1.075509,StrongSell
64.5153,0.9850981,StrongSell
63.10069,0.3532149,Sell
56.55741,-0.3086825,Sell
49.49976,-1.553871,WeakSell
42.3125,-1.942857,Sell
40.66667,-1.805553,Sell
39.16011,-2.209957,WeakSell
34.19914,-2.745835,WeakSell
29.86051,-2.487762,WeakSell
30.08946,-2.507046,WeakSell
26.30723,-2.040817,WeakSell
29.36515,-2.078391,WeakSell
29.65492,-1.816965,WeakSell
31.95326,-2.265379,WeakBuy
27.84629,-2.04005,WeakBuy
30.06359,-1.854642,WeakSell
31.89393,-1.548843,WeakSell
37.00207,-1.511982,WeakSell
32.59624,-1.156439,WeakSell
37.53418,-1.24759,WeakSell
32.68479,-1.303859,WeakSell
33.17664,-1.109668,WeakSell
38.32008,-1.012887,WeakSell
39.12117,-0.8315799,WeakSell
37.55954,-1.121135,WeakSell
33.0115,-1.154865,WeakSell
31.57227,-1.222812,WeakBuy
27.08161,-1.306724,WeakBuy
20.66148,-1.110664,WeakSell
22.09826,-0.9800043,WeakSell
24.35053,-0.7291823,WeakSell
31.34572,-0.8495381,WeakBuy
30.50476,-1.075825,WeakBuy
30.38413,-1.189932,WeakSell
30.38007,-1.222213,WeakBuy
30.02212,-1.706429,WeakBuy
27.8841,-1.960658,WeakBuy
28.74963,-1.769359,WeakBuy
31.89737,-0.2708987,WeakSell
49.45159,0.5984046,WeakSell
54.75075,0.4277292,WeakSell
53.63542,0.4468141,WeakSell
52.16169,1.322104,WeakSell
61.24005,1.070258,WeakSell
57.95342,-0.04671865,WeakBuy
49.37685,-0.5275028,WeakBuy
45.06948,-0.09006922,WeakSell
48.47124,0.5772886,WeakSell
50.77147,0.1625579,WeakSell
48.80015,0.835853,WeakSell
53.52916,1.523949,WeakSell
56.32341,2.202497,Sell
59.70648,2.128332,Sell
58.8617,1.317642,Sell
55.56284,1.351381,Sell
56.63304,-0.1199711,WeakSell
46.71279,-1.500777,WeakSell
39.85197,-2.041141,WeakBuy
36.28045,-2.065751,WeakBuy
35.43467,-1.850653,WeakSell
34.75174,-1.37148,WeakSell
39.33384,-1.452481,WeakBuy
39.17854,-1.193444,WeakSell
41.76342,-0.8979946,WeakSell
45.10379,-1.38352,WeakBuy
42.37571,-1.207109,WeakSell
44.80968,-1.47329,WeakBuy
42.23295,-2.09112,WeakBuy
32.90062,-1.931359,WeakBuy
30.75229,-1.501752,WeakBuy
36.15567,-1.16339,WeakBuy
40.49259,-0.9820217,WeakSell
39.92931,-0.97913,WeakBuy
39.68763,-1.291518,WeakBuy
37.44945,-1.122042,WeakBuy
39.94506,-0.6050476,WeakBuy
46.07933,-0.2193453,WeakSell
49.33134,0.1018901,WeakBuy
53.76205,-0.1650998,WeakSell
47.84435,0.343952,WeakSell
52.05121,0.2419317,WeakSell
47.85302,0.08720072,WeakSell
44.45527,-0.5588206,WeakBuy
38.80111,-1.532507,WeakBuy
32.35987,-1.84904,Buy
32.79267,-1.059468,WeakBuy
42.42661,-1.86538,Buy
39.86917,-1.433125,Buy
42.21838,0.4075254,WeakBuy
52.62833,1.184197,WeakBuy
55.48933,1.625394,WeakBuy
58.12803,1.37322,WeakBuy
56.44293,2.396667,WeakBuy
61.15318,1.828592,WeakBuy
60.34345,1.123902,WeakBuy
55.27517,1.114131,WeakBuy
56.69299,1.163427,WeakBuy
60.14115,2.270367,WeakBuy
66.94918,2.319049,WeakBuy
67.57264,2.198058,WeakBuy
67.13282,2.123728,WeakBuy
67.14162,1.534709,WeakBuy
62.00393,1.04987,WeakBuy
58.6828,0.7641948,WeakBuy
55.50011,0.8912544,WeakBuy
55.52587,1.223085,WeakBuy
57.75352,2.620227,WeakSell
67.22984,2.949249,WeakSell
71.89271,2.076921,WeakSell
64.71768,1.492969,WeakBuy
59.98741,1.458802,WeakSell
61.10996,1.772203,WeakBuy
66.81583,1.115817,WeakBuy
61.65778,0.8108514,WeakBuy
59.25344,1.322371,WeakBuy
63.41681,1.269897,WeakSell
65.2261,1.768287,WeakSell
69.28042,2.163326,WeakSell
70.66256,1.831462,WeakSell
66.63867,1.768822,WeakSell
66.36382,1.284796,WeakSell
61.55564,1.69944,Sell
64.10892,0.6081686,WeakSell
53.32266,-0.1175912,WeakSell
48.48755,-0.5948881,WeakBuy
45.384,-1.207669,WeakBuy
41.82636,-1.158303,WeakBuy
40.88958,-1.043565,WeakBuy
42.42107,-0.824869,WeakBuy
44.53399,-1.330278,WeakBuy
40.77202,-1.011593,WeakBuy
44.62136,-0.8799058,WeakBuy
46.92147,-1.037123,Buy
46.70668,-1.170594,Buy
45.89923,-0.5380293,Buy
51.66441,0.004910005,WeakBuy
53.27569,0.5235026,WeakBuy
55.92139,0.2441249,Buy
54.84829,0.9426712,WeakBuy
61.09144,1.055519,WeakBuy
61.40255,1.48852,WeakBuy
62.90107,1.780389,WeakBuy
67.18163,2.612787,WeakSell
72.88592,2.506582,WeakSell
72.29455,2.470331,Sell
73.12376,1.916003,WeakSell
66.59563,0.9064785,WeakBuy
52.54752,0.7479196,WeakBuy
51.10259,1.169927,WeakSell
55.1086,0.8567421,WeakBuy
52.19775,0.4699917,WeakBuy
46.11298,0.6186356,WeakBuy
50.66704,0.6684198,WeakBuy
53.51673,0.4328102,WeakBuy
51.99299,0.703631,WeakBuy
58.06509,0.8212643,WeakBuy
60.08745,1.186585,WeakBuy
64.37309,1.306738,WeakSell
65.9979,1.437985,WeakSell
70.18742,1.170629,WeakBuy
66.90754,1.139634,WeakSell
67.5122,1.274718,WeakBuy
70.27395,1.05691,WeakSell
68.02828,1.203842,WeakBuy
68.17603,1.205979,WeakSell
67.04855,1.166433,WeakBuy
65.33991,0.7784704,WeakBuy
61.34087,-0.1942758,Buy
49.13047,-0.916479,Buy
44.054,-0.7936769,Buy
44.31417,-0.7887972,Buy
43.74582,-0.9826226,Buy
38.46902,-0.6272861,StrongBuy
41.15258,0.6196383,Buy
50.63925,1.488047,Buy
57.64363,1.798361,Buy
64.3992,2.353602,Buy
68.71444,2.722887,WeakBuy
70.58112,3.814811,WeakBuy
78.43462,3.479923,WeakBuy
82.57052,2.664205,Buy
78.92339,2.151379,Buy
75.16932,2.390909,WeakBuy
79.19867,2.967558,WeakBuy
82.48879,2.288946,WeakSell
76.10973,2.161312,WeakBuy
75.64819,1.445664,WeakBuy
64.13261,1.134049,Buy
59.28305,0.9593588,Buy
57.83158,1.308315,WeakBuy
62.68987,1.708618,WeakBuy
67.24349,1.455952,WeakBuy
65.42914,1.440568,Buy
65.99556,2.501766,Sell
75.7425,2.798865,Sell
79.26056,2.180136,Sell
75.06833,1.633448,WeakSell
70.17783,1.217164,Sell
65.5659,1.375403,Sell
68.06226,0.8999217,WeakSell
61.15657,0.6169508,WeakSell
58.17747,0.3679066,WeakBuy
55.48766,-0.2879743,WeakBuy
47.46049,-0.1644104,WeakBuy
49.23215,-0.250236,WeakBuy
49.08041,0.01116689,WeakSell
51.97937,-0.1063124,WeakBuy
51.0673,-0.5427798,WeakBuy
45.77111,-0.0867938,WeakBuy
50.0798,-0.2871966,WeakBuy
49.58561,-0.3986429,WeakBuy
50.04427,-0.3223238,WeakBuy
50.50274,-0.6310419,WeakBuy
45.9524,-0.4081206,WeakBuy
49.56521,-0.5796515,WeakBuy
47.83613,-0.3451614,Buy
52.39559,-0.1577774,WeakBuy
55.24201,0.5717996,WeakBuy
61.77391,0.6514373,WeakBuy
60.97332,0.6306022,WeakBuy
59.0205,0.2002553,WeakBuy
54.95007,0.7465931,WeakSell
58.797,1.205436,WeakSell
57.64693,1.536986,Sell
57.4566,1.555244,Sell
58.47396,1.418757,WeakSell
57.03929,1.143352,WeakSell
54.6124,0.1833422,WeakBuy
43.41938,-1.049206,WeakBuy
36.73042,-0.7390103,Buy
40.1572,-0.6100096,Buy
41.88541,-0.4003202,Buy
46.85824,0.1438624,WeakBuy
51.02225,1.016213,WeakBuy
58.4022,1.312598,WeakBuy
59.79276,0.9887776,WeakBuy
57.78996,0.6518376,WeakBuy
56.79548,0.9921767,WeakSell
58.23569,1.564453,WeakBuy
63.53423,1.098486,WeakBuy
60.45436,1.335043,WeakSell
62.59765,0.8241711,WeakBuy
59.43829,1.158059,WeakSell
61.72335,0.6360248,WeakBuy
57.8167,0.346074,WeakBuy
54.66609,0.7984295,WeakBuy
57.39303,0.6400046,WeakBuy
53.79327,0.8083684,WeakBuy
54.61338,0.1077855,WeakBuy
48.97107,0.7006708,WeakBuy
54.77974,0.7042454,WeakBuy
53.35178,0.5675163,WeakBuy
50.71175,0.4377565,WeakBuy
47.92949,0.1308475,Buy
45.04713,0.5734491,WeakBuy
49.85807,1.064415,WeakBuy
54.88372,1.05725,WeakBuy
59.18805,1.076307,Buy
66.32907,1.090712,WeakBuy
66.52961,0.7132943,Buy
61.53755,0.688556,Buy
61.03562,1.432014,Buy
63.5842,3.963965,WeakBuy
69.52802,5.627734,WeakSell
74.28236,4.517861,WeakSell
76.99163,3.506868,WeakSell
78.40245,2.993535,WeakSell
77.8575,2.721001,WeakSell
77.06511,2.222731,WeakSell
75.53485,2.354398,WeakSell
76.94769,1.929325,Sell
74.89915,1.803958,Sell
74.11422,1.170459,WeakSell
63.80331,0.999727,Sell
62.65847,1.315058,Sell
66.39377,0.9302536,WeakSell
59.95421,0.2018072,WeakSell
47.71673,0.04986548,Sell
47.98143,0.2183581,Sell
49.93898,0.3522539,Sell
53.14874,-0.07154549,Sell
48.4234,-0.7639298,Sell
41.73378,-0.6631106,Sell
45.19544,-1.203447,WeakSell
39.878,-1.52934,WeakSell
36.91043,-2.034759,WeakSell
33.76022,-1.646896,WeakSell
38.47495,-1.944937,WeakSell
35.99661,-1.985695,WeakSell
35.96201,-1.676722,WeakSell
39.60753,-1.488784,WeakSell
40.98955,-1.649049,WeakSell
35.52731,-1.60271,WeakSell
31.36233,-1.716672,WeakSell
27.09751,-1.582813,WeakSell
26.72859,-1.651952,WeakSell
24.49356,-1.511039,WeakSell
24.28017,-1.591694,WeakBuy
22.81279,-1.444417,WeakBuy
21.59759,-1.211401,WeakBuy
26.72571,-1.101488,WeakSell
27.57681,-1.111427,WeakBuy
28.02117,-1.311551,WeakBuy
25.41042,-1.151118,WeakBuy
24.61047,-1.020326,WeakBuy
27.47121,-0.939369,WeakBuy
31.32726,-0.9163881,WeakBuy
31.56997,-0.8085339,WeakBuy
30.89292,-0.9680184,WeakBuy
26.3087,-0.7940237,WeakBuy
31.19633,-1.002349,WeakBuy
31.44747,-1.337618,WeakBuy
26.89046,-1.259676,Buy
29.65245,-1.576734,Buy
28.38494,-1.406633,Buy
33.37856,-0.9901778,Buy
36.46345,1.090205,WeakBuy
59.69162,1.66406,WeakBuy
63.24221,1.399429,WeakBuy
58.92439,1.281915,WeakBuy
56.46649,1.08336,WeakBuy
55.38443,1.789009,WeakBuy
59.71168,1.291158,Buy
56.97301,2.306936,WeakBuy
63.19986,2.867766,WeakBuy
69.17496,2.543265,WeakBuy
69.1047,2.462394,WeakBuy
72.57509,2.098589,WeakBuy
70.62841,2.047607,WeakBuy
70.50137,1.807107,WeakBuy
68.61974,1.730431,WeakBuy
69.71459,2.10859,WeakBuy
77.51286,2.603975,WeakSell
81.58312,2.330462,WeakSell
81.38191,2.119879,WeakSell
81.16004,1.859272,WeakSell
79.24836,1.519565,WeakBuy
72.88116,1.347348,WeakBuy
72.80457,1.556803,WeakSell
75.52999,1.072675,WeakBuy
66.04546,0.714671,WeakBuy
60.93118,0.8060086,WeakBuy
63.28342,0.337567,Buy
56.35866,-0.1333971,Buy
49.99583,-0.2470455,Buy
49.41156,-0.3196694,Buy
44.80724,-0.1857607,Buy
47.60883,0.09208772,Buy
53.06733,0.4652709,StrongBuy
58.53659,0.8188435,Buy
63.43524,1.100112,StrongBuy
65.5225,2.024356,Buy
73.13808,3.180336,Buy
77.86597,3.346041,WeakBuy
79.2718,2.565966,WeakBuy
75.38191,2.398775,Buy
75.72745,2.256041,Buy
76.44646,2.014124,Buy
75.82457,1.821129,Buy
75.31972,1.549047,Buy
71.58409,1.602801,StrongBuy
71.18428,2.13378,Buy
74.54045,2.499771,WeakBuy
77.9347,3.486293,WeakSell
83.93986,3.025634,Sell
84.39014,2.965123,WeakSell
86.68857,2.00745,WeakSell
73.0254,1.385106,WeakBuy
62.80101,1.1408,WeakBuy
61.23928,1.092107,WeakBuy
62.87403,1.331122,WeakSell
66.61465,1.50915,WeakSell
71.32099,1.204969,WeakBuy
68.2807,0.8449744,WeakBuy
62.22765,0.6775731,Buy
60.25251,0.5707246,Buy
59.13514,0.6944341,Buy
61.32747,0.4004055,Buy
56.6264,0.5595071,Buy
59.22113,0.9827857,WeakBuy
64.30663,1.568767,WeakBuy
68.7692,0.9796333,Buy
60.51989,1.369083,WeakSell
63.48324,1.840505,WeakSell
67.73746,1.532502,WeakBuy
65.37856,1.523744,WeakSell
65.74818,1.798333,WeakSell
68.15615,1.767185,WeakSell
68.77346,0.7788897,Buy
58.63333,0.2660769,WeakBuy
54.10984,0.4156552,Buy
54.34456,0.9072731,WeakBuy
56.41488,1.41252,WeakBuy
56.22789,1.913744,WeakSell
58.56837,2.564145,Sell
61.37155,1.925845,WeakSell
60.64626,0.8341626,WeakBuy
54.05854,0.7054874,WeakSell
54.10445,1.490176,WeakSell
59.80891,1.350357,WeakSell
58.34615,0.9796855,Sell
54.52192,1.09776,WeakSell
57.13971,0.387547,WeakSell
52.826,0.004557899,WeakSell
50.76852,0.3497838,WeakSell
54.3991,0.6829849,Sell
56.43437,0.8710542,Sell
59.20042,0.7743709,Sell
58.1368,1.202441,StrongSell
59.15026,0.9362978,StrongSell
55.13607,0.01125241,StrongSell
52.09107,-1.762543,WeakSell
41.88599,-5.421883,WeakBuy
28.78875,-3.622441,WeakBuy
30.83352,-2.805294,WeakBuy
32.22384,-2.475909,Buy
31.00048,-2.795684,StrongBuy
27.77715,-2.108901,Buy
34.06103,-1.920926,Buy
35.28383,-1.769728,StrongBuy
34.84924,-1.664114,StrongBuy
33.26241,-0.6494402,WeakBuy
47.40193,0.4292576,Sell
58.25382,0.6597788,WeakSell
58.90358,0.4841943,WeakSell
57.06482,0.1241014,WeakBuy
54.32758,-0.4306378,WeakSell
47.87942,0.01873633,WeakBuy
50.39418,-0.06160975,WeakBuy
48.83566,-0.09255774,WeakBuy
48.19137,0.09582078,WeakBuy
