Date,Price,Open,High,Low,Change
1985-03-26,0.6938,0.6938,0.6938,0.6938,0.89%
1985-03-25,0.6877,0.6877,0.6877,0.6877,-0.54%
1985-03-22,0.6914,0.6914,0.6914,0.6914,-0.53%
1985-03-21,0.6951,0.6951,0.6951,0.6951,1.92%
1985-03-20,0.682,0.682,0.682,0.682,0.32%
1985-03-19,0.6798,0.6798,0.6798,0.6798,2.10%
1985-03-18,0.6658,0.6658,0.6658,0.6658,0.59%
1985-03-15,0.6619,0.6619,0.6619,0.6619,0.29%
1985-03-14,0.66,0.66,0.66,0.66,-0.86%
1985-03-13,0.6657,0.6657,0.6657,0.6657,-0.48%
1985-03-12,0.6689,0.6689,0.6689,0.6689,0.19%
1985-03-11,0.6676,0.6676,0.6676,0.6676,1.37%
1985-03-08,0.6586,0.6586,0.6586,0.6586,0.18%
1985-03-07,0.6574,0.6574,0.6574,0.6574,0.92%
1985-03-06,0.6514,0.6514,0.6514,0.6514,-0.52%
1985-03-05,0.6548,0.6548,0.6548,0.6548,-1.37%
1985-03-04,0.6639,0.6639,0.6639,0.6639,-0.32%
1985-03-01,0.666,0.666,0.666,0.666,-0.42%
1985-02-28,0.6688,0.6688,0.6688,0.6688,-0.22%
1985-02-27,0.6703,0.6703,0.6703,0.6703,4.02%
1985-02-26,0.6444,0.6444,0.6444,0.6444,-0.48%
1985-02-25,0.6475,0.6475,0.6475,0.6475,-1.86%
1985-02-22,0.6598,0.6598,0.6598,0.6598,-1.18%
1985-02-21,0.6677,0.6677,0.6677,0.6677,-0.73%
1985-02-20,0.6726,0.6726,0.6726,0.6726,-0.49%
1985-02-19,0.6759,0.6759,0.6759,0.6759,-0.57%
1985-02-18,0.6798,0.6798,0.6798,0.6798,-0.67%
1985-02-15,0.6844,0.6844,0.6844,0.6844,0.63%
1985-02-14,0.6801,0.6801,0.6801,0.6801,0.22%
1985-02-13,0.6786,0.6786,0.6786,0.6786,-0.41%
1985-02-12,0.6814,0.6814,0.6814,0.6814,-0.54%
1985-02-11,0.6851,0.6851,0.6851,0.6851,-0.74%
1985-02-08,0.6902,0.6902,0.6902,0.6902,-0.36%
1985-02-07,0.6927,0.6927,0.6927,0.6927,-0.29%
1985-02-06,0.6947,0.6947,0.6947,0.6947,-0.26%
1985-02-05,0.6965,0.6965,0.6965,0.6965,-0.43%
1985-02-04,0.6995,0.6995,0.6995,0.6995,-0.95%
1985-02-01,0.7062,0.7062,0.7062,0.7062,-0.23%
1985-01-31,0.7078,0.7078,0.7078,0.7078,0.03%
1985-01-30,0.7076,0.7076,0.7076,0.7076,0.01%
1985-01-29,0.7075,0.7075,0.7075,0.7075,0.03%
1985-01-28,0.7073,0.7073,0.7073,0.7073,-0.04%
1985-01-25,0.7076,0.7076,0.7076,0.7076,-0.10%
1985-01-24,0.7083,0.7083,0.7083,0.7083,0.34%
1985-01-23,0.7059,0.7059,0.7059,0.7059,-0.21%
1985-01-22,0.7074,0.7074,0.7074,0.7074,0.04%
1985-01-21,0.7071,0.7071,0.7071,0.7071,0.33%
1985-01-18,0.7048,0.7048,0.7048,0.7048,0.03%
1985-01-17,0.7046,0.7046,0.7046,0.7046,0.06%
1985-01-16,0.7042,0.7042,0.7042,0.7042,0.09%
1985-01-15,0.7036,0.7036,0.7036,0.7036,0.04%
1985-01-14,0.7033,0.7033,0.7033,0.7033,-1.03%
1985-01-11,0.7106,0.7106,0.7106,0.7106,0.03%
1985-01-10,0.7104,0.7104,0.7104,0.7104,0.18%
1985-01-09,0.7091,0.7091,0.7091,0.7091,-0.24%
1985-01-08,0.7108,0.7108,0.7108,0.7108,0.59%
1985-01-07,0.7066,0.7066,0.7066,0.7066,-0.28%
1985-01-04,0.7086,0.7086,0.7086,0.7086,0.04%
1985-01-03,0.7083,0.7083,0.7083,0.7083,0.28%
1985-01-02,0.7063,0.7063,0.7063,0.7063,-0.72%
1984-12-31,0.7114,0.7114,0.7114,0.7114,-0.22%
1984-12-28,0.713,0.713,0.713,0.713,0.01%
1984-12-27,0.7129,0.7129,0.7129,0.7129,-0.65%
1984-12-24,0.7176,0.7176,0.7176,0.7176,-0.17%
1984-12-21,0.7188,0.7188,0.7188,0.7188,-0.35%
1984-12-20,0.7213,0.7213,0.7213,0.7213,-0.25%
1984-12-19,0.7231,0.7231,0.7231,0.7231,-0.36%
1984-12-18,0.7257,0.7257,0.7257,0.7257,0.36%
1984-12-17,0.7231,0.7231,0.7231,0.7231,0.24%
1984-12-14,0.7214,0.7214,0.7214,0.7214,-0.06%
1984-12-13,0.7218,0.7218,0.7218,0.7218,-0.37%
1984-12-12,0.7245,0.7245,0.7245,0.7245,-0.21%
1984-12-11,0.726,0.726,0.726,0.726,0.06%
1984-12-10,0.7256,0.7256,0.7256,0.7256,0.06%
1984-12-07,0.7252,0.7252,0.7252,0.7252,-0.19%
1984-12-06,0.7266,0.7266,0.7266,0.7266,-0.06%
1984-12-05,0.727,0.727,0.727,0.727,-0.27%
1984-12-04,0.729,0.729,0.729,0.729,1.29%
1984-12-03,0.7197,0.7197,0.7197,0.7197,-0.42%
1984-11-30,0.7227,0.7227,0.7227,0.7227,-0.48%
1984-11-29,0.7262,0.7262,0.7262,0.7262,0.03%
1984-11-28,0.726,0.726,0.726,0.726,-0.82%
1984-11-27,0.732,0.732,0.732,0.732,0.18%
1984-11-26,0.7307,0.7307,0.7307,0.7307,-1.00%
1984-11-23,0.7381,0.7381,0.7381,0.7381,-0.79%
1984-11-22,0.744,0.744,0.744,0.744,0.61%
1984-11-21,0.7395,0.7395,0.7395,0.7395,-0.76%
1984-11-20,0.7452,0.7452,0.7452,0.7452,-0.23%
1984-11-19,0.7469,0.7469,0.7469,0.7469,-0.84%
1984-11-16,0.7532,0.7532,0.7532,0.7532,0.13%
1984-11-15,0.7522,0.7522,0.7522,0.7522,-0.20%
1984-11-14,0.7537,0.7537,0.7537,0.7537,-1.01%
1984-11-13,0.7614,0.7614,0.7614,0.7614,0.57%
1984-11-12,0.7571,0.7571,0.7571,0.7571,-0.16%
1984-11-09,0.7583,0.7583,0.7583,0.7583,-0.01%
1984-11-08,0.7584,0.7584,0.7584,0.7584,-0.54%
1984-11-07,0.7625,0.7625,0.7625,0.7625,0.86%
1984-11-06,0.756,0.756,0.756,0.756,-0.11%
1984-11-05,0.7568,0.7568,0.7568,0.7568,0.04%
1984-11-02,0.7565,0.7565,0.7565,0.7565,1.98%
1984-11-01,0.7418,0.7418,0.7418,0.7418,0.80%
1984-10-31,0.7359,0.7359,0.7359,0.7359,0.55%
1984-10-30,0.7319,0.7319,0.7319,0.7319,0.41%
1984-10-29,0.7289,0.7289,0.7289,0.7289,-0.92%
1984-10-26,0.7357,0.7357,0.7357,0.7357,-0.57%
1984-10-25,0.7399,0.7399,0.7399,0.7399,0.18%
1984-10-24,0.7386,0.7386,0.7386,0.7386,0.85%
1984-10-23,0.7324,0.7324,0.7324,0.7324,0.85%
1984-10-22,0.7262,0.7262,0.7262,0.7262,0.00%
1984-10-19,0.7262,0.7262,0.7262,0.7262,1.17%
1984-10-18,0.7178,0.7178,0.7178,0.7178,-0.11%
1984-10-17,0.7186,0.7186,0.7186,0.7186,0.69%
1984-10-16,0.7137,0.7137,0.7137,0.7137,0.22%
1984-10-15,0.7121,0.7121,0.7121,0.7121,-1.22%
1984-10-12,0.7209,0.7209,0.7209,0.7209,-0.21%
1984-10-11,0.7224,0.7224,0.7224,0.7224,0.06%
1984-10-10,0.722,0.722,0.722,0.722,-0.59%
1984-10-09,0.7263,0.7263,0.7263,0.7263,-0.79%
1984-10-08,0.7321,0.7321,0.7321,0.7321,-0.12%
1984-10-05,0.733,0.733,0.733,0.733,-0.30%
1984-10-04,0.7352,0.7352,0.7352,0.7352,-0.76%
1984-10-03,0.7408,0.7408,0.7408,0.7408,0.84%
1984-10-02,0.7346,0.7346,0.7346,0.7346,0.40%
1984-10-01,0.7317,0.7317,0.7317,0.7317,0.19%
1984-09-28,0.7303,0.7303,0.7303,0.7303,-1.03%
1984-09-27,0.7379,0.7379,0.7379,0.7379,1.81%
1984-09-26,0.7248,0.7248,0.7248,0.7248,-0.49%
1984-09-25,0.7284,0.7284,0.7284,0.7284,-1.18%
1984-09-24,0.7371,0.7371,0.7371,0.7371,2.05%
1984-09-21,0.7223,0.7223,0.7223,0.7223,0.73%
1984-09-20,0.7171,0.7171,0.7171,0.7171,-0.90%
1984-09-19,0.7236,0.7236,0.7236,0.7236,0.14%
1984-09-18,0.7226,0.7226,0.7226,0.7226,-0.81%
1984-09-17,0.7285,0.7285,0.7285,0.7285,-1.37%
1984-09-14,0.7386,0.7386,0.7386,0.7386,0.04%
1984-09-13,0.7383,0.7383,0.7383,0.7383,-1.11%
1984-09-12,0.7466,0.7466,0.7466,0.7466,0.12%
1984-09-11,0.7457,0.7457,0.7457,0.7457,-0.21%
1984-09-10,0.7473,0.7473,0.7473,0.7473,-0.68%
1984-09-07,0.7524,0.7524,0.7524,0.7524,-0.62%
1984-09-06,0.7571,0.7571,0.7571,0.7571,-0.16%
1984-09-05,0.7583,0.7583,0.7583,0.7583,-0.76%
1984-09-04,0.7641,0.7641,0.7641,0.7641,-0.46%
1984-09-03,0.7676,0.7676,0.7676,0.7676,-0.78%
1984-08-31,0.7736,0.7736,0.7736,0.7736,0.01%
1984-08-30,0.7735,0.7735,0.7735,0.7735,-0.31%
1984-08-29,0.7759,0.7759,0.7759,0.7759,0.25%
1984-08-28,0.774,0.774,0.774,0.774,-0.39%
1984-08-24,0.777,0.777,0.777,0.777,-0.10%
1984-08-23,0.7778,0.7778,0.7778,0.7778,0.58%
1984-08-22,0.7733,0.7733,0.7733,0.7733,-0.08%
1984-08-21,0.7739,0.7739,0.7739,0.7739,-0.54%
1984-08-20,0.7781,0.7781,0.7781,0.7781,-0.40%
1984-08-17,0.7812,0.7812,0.7812,0.7812,-0.17%
1984-08-16,0.7825,0.7825,0.7825,0.7825,0.89%
1984-08-15,0.7756,0.7756,0.7756,0.7756,-0.24%
1984-08-14,0.7775,0.7775,0.7775,0.7775,1.46%
1984-08-13,0.7663,0.7663,0.7663,0.7663,-0.67%
1984-08-10,0.7715,0.7715,0.7715,0.7715,0.13%
1984-08-09,0.7705,0.7705,0.7705,0.7705,0.33%
1984-08-08,0.768,0.768,0.768,0.768,0.20%
1984-08-07,0.7665,0.7665,0.7665,0.7665,-1.29%
1984-08-06,0.7765,0.7765,0.7765,0.7765,-0.45%
1984-08-03,0.78,0.78,0.78,0.78,1.06%
1984-08-02,0.7718,0.7718,0.7718,0.7718,0.51%
1984-08-01,0.7679,0.7679,0.7679,0.7679,-0.78%
1984-07-31,0.7739,0.7739,0.7739,0.7739,0.31%
1984-07-30,0.7715,0.7715,0.7715,0.7715,-0.57%
1984-07-27,0.7759,0.7759,0.7759,0.7759,-1.16%
1984-07-26,0.785,0.785,0.785,0.785,0.11%
1984-07-25,0.7841,0.7841,0.7841,0.7841,0.82%
1984-07-24,0.7777,0.7777,0.7777,0.7777,0.18%
1984-07-23,0.7763,0.7763,0.7763,0.7763,-0.84%
1984-07-20,0.7829,0.7829,0.7829,0.7829,-0.01%
1984-07-19,0.783,0.783,0.783,0.783,0.03%
1984-07-18,0.7828,0.7828,0.7828,0.7828,-0.34%
1984-07-17,0.7855,0.7855,0.7855,0.7855,-0.70%
1984-07-16,0.791,0.791,0.791,0.791,0.43%
1984-07-13,0.7876,0.7876,0.7876,0.7876,0.48%
1984-07-12,0.7838,0.7838,0.7838,0.7838,-0.34%
1984-07-11,0.7865,0.7865,0.7865,0.7865,-0.33%
1984-07-10,0.7891,0.7891,0.7891,0.7891,0.33%
1984-07-09,0.7865,0.7865,0.7865,0.7865,-0.35%
1984-07-06,0.7893,0.7893,0.7893,0.7893,-0.01%
1984-07-05,0.7894,0.7894,0.7894,0.7894,-0.35%
1984-07-04,0.7922,0.7922,0.7922,0.7922,-0.11%
1984-07-03,0.7931,0.7931,0.7931,0.7931,-0.74%
1984-07-02,0.799,0.799,0.799,0.799,-0.50%
1984-06-29,0.803,0.803,0.803,0.803,0.25%
1984-06-28,0.801,0.801,0.801,0.801,0.18%
1984-06-27,0.7996,0.7996,0.7996,0.7996,-0.09%
1984-06-26,0.8003,0.8003,0.8003,0.8003,0.46%
1984-06-25,0.7966,0.7966,0.7966,0.7966,-0.77%
1984-06-22,0.8028,0.8028,0.8028,0.8028,-0.01%
1984-06-21,0.8029,0.8029,0.8029,0.8029,-0.40%
1984-06-20,0.8061,0.8061,0.8061,0.8061,-0.33%
1984-06-19,0.8088,0.8088,0.8088,0.8088,-0.20%
1984-06-18,0.8104,0.8104,0.8104,0.8104,-0.38%
1984-06-15,0.8135,0.8135,0.8135,0.8135,-0.73%
1984-06-14,0.8195,0.8195,0.8195,0.8195,0.05%
1984-06-13,0.8191,0.8191,0.8191,0.8191,-0.24%
1984-06-12,0.8211,0.8211,0.8211,0.8211,-0.74%
1984-06-11,0.8272,0.8272,0.8272,0.8272,0.12%
1984-06-08,0.8262,0.8262,0.8262,0.8262,-0.34%
1984-06-07,0.829,0.829,0.829,0.829,-0.08%
1984-06-06,0.8297,0.8297,0.8297,0.8297,-0.38%
1984-06-05,0.8329,0.8329,0.8329,0.8329,-0.16%
1984-06-04,0.8342,0.8342,0.8342,0.8342,0.71%
1984-06-01,0.8283,0.8283,0.8283,0.8283,1.30%
1984-05-31,0.8177,0.8177,0.8177,0.8177,0.00%
1984-05-30,0.8177,0.8177,0.8177,0.8177,0.28%
1984-05-29,0.8154,0.8154,0.8154,0.8154,-0.52%
1984-05-25,0.8197,0.8197,0.8197,0.8197,1.35%
1984-05-24,0.8088,0.8088,0.8088,0.8088,-0.86%
1984-05-23,0.8158,0.8158,0.8158,0.8158,0.09%
1984-05-22,0.8151,0.8151,0.8151,0.8151,0.53%
1984-05-21,0.8108,0.8108,0.8108,0.8108,0.50%
1984-05-18,0.8068,0.8068,0.8068,0.8068,-0.80%
1984-05-17,0.8133,0.8133,0.8133,0.8133,-0.32%
1984-05-16,0.8159,0.8159,0.8159,0.8159,0.51%
1984-05-15,0.8118,0.8118,0.8118,0.8118,0.36%
1984-05-14,0.8089,0.8089,0.8089,0.8089,0.30%
1984-05-11,0.8065,0.8065,0.8065,0.8065,0.35%
1984-05-10,0.8037,0.8037,0.8037,0.8037,-0.19%
1984-05-09,0.8052,0.8052,0.8052,0.8052,0.24%
1984-05-08,0.8033,0.8033,0.8033,0.8033,-2.36%
1984-05-04,0.8227,0.8227,0.8227,0.8227,0.26%
1984-05-03,0.8206,0.8206,0.8206,0.8206,0.23%
1984-05-02,0.8187,0.8187,0.8187,0.8187,0.02%
1984-05-01,0.8185,0.8185,0.8185,0.8185,-0.40%
1984-04-30,0.8218,0.8218,0.8218,0.8218,-0.93%
1984-04-27,0.8295,0.8295,0.8295,0.8295,0.13%
1984-04-26,0.8284,0.8284,0.8284,0.8284,-0.62%
1984-04-25,0.8336,0.8336,0.8336,0.8336,0.12%
1984-04-24,0.8326,0.8326,0.8326,0.8326,-1.10%
1984-04-19,0.8419,0.8419,0.8419,0.8419,-0.14%
1984-04-18,0.8431,0.8431,0.8431,0.8431,-0.25%
1984-04-17,0.8452,0.8452,0.8452,0.8452,0.00%
1984-04-16,0.8452,0.8452,0.8452,0.8452,-0.34%
1984-04-13,0.8481,0.8481,0.8481,0.8481,-0.62%
1984-04-12,0.8534,0.8534,0.8534,0.8534,-0.16%
1984-04-11,0.8548,0.8548,0.8548,0.8548,0.64%
1984-04-10,0.8494,0.8494,0.8494,0.8494,-0.29%
1984-04-09,0.8519,0.8519,0.8519,0.8519,0.19%
1984-04-06,0.8503,0.8503,0.8503,0.8503,-0.36%
1984-04-05,0.8534,0.8534,0.8534,0.8534,0.20%
1984-04-04,0.8517,0.8517,0.8517,0.8517,0.13%
1984-04-03,0.8506,0.8506,0.8506,0.8506,-1.09%
1984-04-02,0.86,0.86,0.86,0.86,0.19%
1984-03-30,0.8584,0.8584,0.8584,0.8584,-0.34%
1984-03-29,0.8613,0.8613,0.8613,0.8613,0.71%
1984-03-28,0.8552,0.8552,0.8552,0.8552,-0.70%
1984-03-27,0.8612,0.8612,0.8612,0.8612,0.94%
1984-03-26,0.8532,0.8532,0.8532,0.8532,0.67%
1984-03-23,0.8475,0.8475,0.8475,0.8475,0.64%
1984-03-22,0.8421,0.8421,0.8421,0.8421,0.11%
1984-03-21,0.8412,0.8412,0.8412,0.8412,-0.53%
1984-03-20,0.8457,0.8457,0.8457,0.8457,0.02%
1984-03-19,0.8455,0.8455,0.8455,0.8455,-0.37%
1984-03-16,0.8486,0.8486,0.8486,0.8486,-1.27%
1984-03-15,0.8595,0.8595,0.8595,0.8595,-1.31%
1984-03-14,0.8709,0.8709,0.8709,0.8709,0.89%
1984-03-13,0.8632,0.8632,0.8632,0.8632,0.90%
1984-03-12,0.8555,0.8555,0.8555,0.8555,-0.85%
1984-03-09,0.8628,0.8628,0.8628,0.8628,-0.01%
1984-03-08,0.8629,0.8629,0.8629,0.8629,-0.95%
1984-03-07,0.8712,0.8712,0.8712,0.8712,0.39%
1984-03-06,0.8678,0.8678,0.8678,0.8678,0.46%
1984-03-05,0.8638,0.8638,0.8638,0.8638,0.17%
1984-03-02,0.8623,0.8623,0.8623,0.8623,1.08%
1984-03-01,0.8531,0.8531,0.8531,0.8531,-0.50%
1984-02-29,0.8574,0.8574,0.8574,0.8574,0.42%
1984-02-28,0.8538,0.8538,0.8538,0.8538,1.27%
1984-02-27,0.8431,0.8431,0.8431,0.8431,-0.34%
1984-02-24,0.846,0.846,0.846,0.846,0.79%
1984-02-23,0.8394,0.8394,0.8394,0.8394,0.27%
1984-02-22,0.8371,0.8371,0.8371,0.8371,1.52%
1984-02-21,0.8246,0.8246,0.8246,0.8246,-0.57%
1984-02-20,0.8293,0.8293,0.8293,0.8293,-0.07%
1984-02-17,0.8299,0.8299,0.8299,0.8299,-0.38%
1984-02-16,0.8331,0.8331,0.8331,0.8331,0.64%
1984-02-15,0.8278,0.8278,0.8278,0.8278,1.61%
1984-02-14,0.8147,0.8147,0.8147,0.8147,-0.05%
1984-02-13,0.8151,0.8151,0.8151,0.8151,0.15%
1984-02-10,0.8139,0.8139,0.8139,0.8139,-0.37%
1984-02-09,0.8169,0.8169,0.8169,0.8169,0.76%
1984-02-08,0.8107,0.8107,0.8107,0.8107,0.38%
1984-02-07,0.8076,0.8076,0.8076,0.8076,-0.75%
1984-02-06,0.8137,0.8137,0.8137,0.8137,0.31%
1984-02-03,0.8112,0.8112,0.8112,0.8112,0.25%
1984-02-02,0.8092,0.8092,0.8092,0.8092,1.24%
1984-02-01,0.7993,0.7993,0.7993,0.7993,0.45%
1984-01-31,0.7957,0.7957,0.7957,0.7957,-0.14%
1984-01-30,0.7968,0.7968,0.7968,0.7968,0.25%
1984-01-27,0.7948,0.7948,0.7948,0.7948,-0.35%
1984-01-26,0.7976,0.7976,0.7976,0.7976,0.33%
1984-01-25,0.795,0.795,0.795,0.795,0.26%
1984-01-24,0.7929,0.7929,0.7929,0.7929,-0.51%
1984-01-23,0.797,0.797,0.797,0.797,0.26%
1984-01-20,0.7949,0.7949,0.7949,0.7949,-1.01%
1984-01-19,0.803,0.803,0.803,0.803,0.88%
1984-01-18,0.796,0.796,0.796,0.796,-0.44%
1984-01-17,0.7995,0.7995,0.7995,0.7995,-0.11%
1984-01-16,0.8004,0.8004,0.8004,0.8004,0.46%
1984-01-13,0.7967,0.7967,0.7967,0.7967,0.94%
1984-01-12,0.7893,0.7893,0.7893,0.7893,-0.18%
1984-01-11,0.7907,0.7907,0.7907,0.7907,-0.77%
1984-01-10,0.7968,0.7968,0.7968,0.7968,0.57%
1984-01-09,0.7923,0.7923,0.7923,0.7923,-0.86%
1984-01-06,0.7992,0.7992,0.7992,0.7992,-0.24%
1984-01-05,0.8011,0.8011,0.8011,0.8011,-0.31%
1984-01-04,0.8036,0.8036,0.8036,0.8036,-1.24%
1984-01-03,0.8137,0.8137,0.8137,0.8137,-1.08%
1983-12-30,0.8226,0.8226,0.8226,0.8226,0.35%
1983-12-29,0.8197,0.8197,0.8197,0.8197,0.74%
1983-12-28,0.8137,0.8137,0.8137,0.8137,0.68%
1983-12-23,0.8082,0.8082,0.8082,0.8082,-0.17%
1983-12-22,0.8096,0.8096,0.8096,0.8096,0.10%
1983-12-21,0.8088,0.8088,0.8088,0.8088,-0.20%
1983-12-20,0.8104,0.8104,0.8104,0.8104,0.17%
1983-12-19,0.809,0.809,0.809,0.809,0.14%
1983-12-16,0.8079,0.8079,0.8079,0.8079,-0.35%
1983-12-15,0.8107,0.8107,0.8107,0.8107,-0.06%
1983-12-14,0.8112,0.8112,0.8112,0.8112,-0.05%
1983-12-13,0.8116,0.8116,0.8116,0.8116,-0.49%
1983-12-12,0.8156,0.8156,0.8156,0.8156,-0.17%
1983-12-09,0.817,0.817,0.817,0.817,-0.44%
1983-12-08,0.8206,0.8206,0.8206,0.8206,0.00%
1983-12-07,0.8206,0.8206,0.8206,0.8206,-0.24%
1983-12-06,0.8226,0.8226,0.8226,0.8226,0.34%
1983-12-05,0.8198,0.8198,0.8198,0.8198,-1.01%
1983-12-02,0.8282,0.8282,0.8282,0.8282,-0.30%
1983-12-01,0.8307,0.8307,0.8307,0.8307,-0.22%
1983-11-30,0.8325,0.8325,0.8325,0.8325,0.88%
1983-11-29,0.8252,0.8252,0.8252,0.8252,-0.52%
1983-11-28,0.8295,0.8295,0.8295,0.8295,0.24%
1983-11-25,0.8275,0.8275,0.8275,0.8275,-0.18%
1983-11-24,0.829,0.829,0.829,0.829,-0.38%
1983-11-23,0.8322,0.8322,0.8322,0.8322,0.01%
1983-11-22,0.8321,0.8321,0.8321,0.8321,0.31%
1983-11-21,0.8295,0.8295,0.8295,0.8295,-0.19%
1983-11-18,0.8311,0.8311,0.8311,0.8311,-0.31%
1983-11-17,0.8337,0.8337,0.8337,0.8337,-0.64%
1983-11-16,0.8391,0.8391,0.8391,0.8391,0.10%
1983-11-15,0.8383,0.8383,0.8383,0.8383,-0.12%
1983-11-14,0.8393,0.8393,0.8393,0.8393,0.08%
1983-11-11,0.8386,0.8386,0.8386,0.8386,-0.56%
1983-11-10,0.8433,0.8433,0.8433,0.8433,0.32%
1983-11-09,0.8406,0.8406,0.8406,0.8406,0.38%
1983-11-08,0.8374,0.8374,0.8374,0.8374,-0.04%
1983-11-07,0.8377,0.8377,0.8377,0.8377,-0.37%
1983-11-04,0.8408,0.8408,0.8408,0.8408,-0.64%
1983-11-03,0.8462,0.8462,0.8462,0.8462,0.05%
1983-11-02,0.8458,0.8458,0.8458,0.8458,-0.09%
1983-11-01,0.8466,0.8466,0.8466,0.8466,-0.69%
1983-10-31,0.8525,0.8525,0.8525,0.8525,-0.48%
1983-10-28,0.8566,0.8566,0.8566,0.8566,0.13%
1983-10-27,0.8555,0.8555,0.8555,0.8555,-0.06%
1983-10-26,0.856,0.856,0.856,0.856,-0.44%
1983-10-25,0.8598,0.8598,0.8598,0.8598,0.28%
1983-10-24,0.8574,0.8574,0.8574,0.8574,-0.98%
1983-10-21,0.8659,0.8659,0.8659,0.8659,0.21%
1983-10-20,0.8641,0.8641,0.8641,0.8641,0.09%
1983-10-19,0.8633,0.8633,0.8633,0.8633,-0.27%
1983-10-18,0.8656,0.8656,0.8656,0.8656,0.51%
1983-10-17,0.8612,0.8612,0.8612,0.8612,0.63%
1983-10-14,0.8558,0.8558,0.8558,0.8558,-0.42%
1983-10-13,0.8594,0.8594,0.8594,0.8594,0.12%
1983-10-12,0.8584,0.8584,0.8584,0.8584,-0.69%
1983-10-11,0.8644,0.8644,0.8644,0.8644,-0.09%
1983-10-10,0.8652,0.8652,0.8652,0.8652,-0.55%
1983-10-07,0.87,0.87,0.87,0.87,0.57%
1983-10-06,0.8651,0.8651,0.8651,0.8651,0.41%
1983-10-05,0.8616,0.8616,0.8616,0.8616,1.03%
1983-10-04,0.8528,0.8528,0.8528,0.8528,-0.33%
1983-10-03,0.8556,0.8556,0.8556,0.8556,0.33%
1983-09-30,0.8528,0.8528,0.8528,0.8528,0.41%
1983-09-29,0.8493,0.8493,0.8493,0.8493,-0.25%
1983-09-28,0.8514,0.8514,0.8514,0.8514,0.56%
1983-09-27,0.8467,0.8467,0.8467,0.8467,-0.46%
1983-09-26,0.8506,0.8506,0.8506,0.8506,0.48%
1983-09-23,0.8465,0.8465,0.8465,0.8465,0.68%
1983-09-22,0.8408,0.8408,0.8408,0.8408,-0.47%
1983-09-21,0.8448,0.8448,0.8448,0.8448,-0.35%
1983-09-20,0.8478,0.8478,0.8478,0.8478,0.14%
1983-09-19,0.8466,0.8466,0.8466,0.8466,0.40%
1983-09-16,0.8432,0.8432,0.8432,0.8432,0.20%
1983-09-15,0.8415,0.8415,0.8415,0.8415,0.14%
1983-09-14,0.8403,0.8403,0.8403,0.8403,-0.49%
1983-09-13,0.8444,0.8444,0.8444,0.8444,-0.58%
1983-09-12,0.8493,0.8493,0.8493,0.8493,0.37%
1983-09-09,0.8462,0.8462,0.8462,0.8462,0.43%
1983-09-08,0.8426,0.8426,0.8426,0.8426,0.32%
1983-09-07,0.8399,0.8399,0.8399,0.8399,-0.57%
1983-09-06,0.8447,0.8447,0.8447,0.8447,0.30%
1983-09-05,0.8422,0.8422,0.8422,0.8422,0.39%
1983-09-02,0.8389,0.8389,0.8389,0.8389,0.02%
1983-09-01,0.8387,0.8387,0.8387,0.8387,0.10%
1983-08-31,0.8379,0.8379,0.8379,0.8379,-0.23%
1983-08-30,0.8398,0.8398,0.8398,0.8398,-0.81%
1983-08-26,0.8467,0.8467,0.8467,0.8467,-1.11%
1983-08-25,0.8562,0.8562,0.8562,0.8562,-0.06%
1983-08-24,0.8567,0.8567,0.8567,0.8567,-0.44%
1983-08-23,0.8605,0.8605,0.8605,0.8605,0.35%
1983-08-22,0.8575,0.8575,0.8575,0.8575,0.69%
1983-08-19,0.8516,0.8516,0.8516,0.8516,-0.70%
1983-08-18,0.8576,0.8576,0.8576,0.8576,0.03%
1983-08-17,0.8573,0.8573,0.8573,0.8573,1.22%
1983-08-16,0.847,0.847,0.847,0.847,1.42%
1983-08-15,0.8351,0.8351,0.8351,0.8351,0.58%
1983-08-12,0.8303,0.8303,0.8303,0.8303,0.36%
1983-08-11,0.8273,0.8273,0.8273,0.8273,-0.64%
1983-08-10,0.8326,0.8326,0.8326,0.8326,-1.14%
1983-08-09,0.8422,0.8422,0.8422,0.8422,0.37%
1983-08-08,0.8391,0.8391,0.8391,0.8391,-0.49%
1983-08-05,0.8432,0.8432,0.8432,0.8432,-0.96%
1983-08-04,0.8514,0.8514,0.8514,0.8514,0.05%
1983-08-03,0.851,0.851,0.851,0.851,-0.01%
1983-08-02,0.8511,0.8511,0.8511,0.8511,0.52%
1983-08-01,0.8467,0.8467,0.8467,0.8467,-1.13%
1983-07-29,0.8564,0.8564,0.8564,0.8564,-0.71%
1983-07-28,0.8625,0.8625,0.8625,0.8625,-0.15%
1983-07-27,0.8638,0.8638,0.8638,0.8638,-0.44%
1983-07-26,0.8676,0.8676,0.8676,0.8676,0.01%
1983-07-25,0.8675,0.8675,0.8675,0.8675,-0.68%
1983-07-22,0.8734,0.8734,0.8734,0.8734,-0.46%
1983-07-21,0.8774,0.8774,0.8774,0.8774,-0.15%
1983-07-20,0.8787,0.8787,0.8787,0.8787,0.76%
1983-07-19,0.8721,0.8721,0.8721,0.8721,0.00%
1983-07-18,0.8721,0.8721,0.8721,0.8721,0.22%
1983-07-15,0.8702,0.8702,0.8702,0.8702,-0.96%
1983-07-14,0.8786,0.8786,0.8786,0.8786,0.37%
1983-07-13,0.8754,0.8754,0.8754,0.8754,0.08%
1983-07-12,0.8747,0.8747,0.8747,0.8747,-0.17%
